0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0.4296735687527634,0.4208815027543853,0.4107486395359282,0.6313176134760571,0.28972374898129494,0.6280599910793416,0.4391840483783187,0.6533274092506894,0.23223128666281845,0.21510446187054721,0.6114568345258321,0.3117291518265455,0.07836765227664866,0.5426544284670627,0.5372811906730995,0.4274223793522093,0.759045700962659,0.19312469428553455,0.17754331555759154,0.7680226374162189,0.5637000715088081,0.4470935533051852,0.41810860315116416,0.21698868724510434,0.773347142482932,0.16612286110427743,0.671178215148275,0.5347208691070433,0.6071890852988867,0.42604977736963895,0.7618532661816166,0.1501340093995111,0.23159190350252562,0.27242140574817597,0.41627534665861193,0.3944995256511425,0.9054007189216544,0.696000608663552,0.7644676928260056,0.47017682646923625,0.29309891113104425,0.7117786953207305,0.6238237077690301,0.6228871992467871,0.11249505875184423,0.31044977055367845,0.32589254457865285,0.23517013989122082,0.2987924343199593
0.23485431244362834,0.5484656951729336,0.3361578955251999,0.6656961099674001,0.599936998721541,0.6612216506171917,0.5355172097225418,0.6014697567876748,0.5314192908088247,0.4142998187306762,0.03861858887459568,0.5580928722470349,0.395123089946942,0.813475861308484,0.6243682608042713,0.29866244032571965,0.19175652962971906,0.9154136990229316,0.7348662362815872,0.5087377060508226,0.5341980194358665,0.35309299539061434,0.3563050616567362,0.22978748564468757,0.8605039590359298,0.37126698311737927,0.4722252908378831,0.6183719278881785,0.5382258621121045,0.6910741846350154,0.9072526645829809,0.7112305042314797,0.8027321670003748,0.7434691574515503,0.7006473734256712,0.6355511012827416,0.3660691624153184,0.5064204547507303,0.33246109389386513,0.02454199428303555,0.813401231538544,0.034905536354473576,0.6170492188602946,0.4273397303616631,0.3711050071267784,0.37404650285656454,0.4402526357665915,0.4932954300475533,0.5300841678856454
0.5502606217148264,0.2775718740356679,0.31584662317232703,0.6368185057508,0.24374575929126618,0.9512021924219565,0.7139071025871516,0.5738578446001903,0.6616610816062468,0.6925244540177694,0.39473658201420087,0.4710063039524432,0.2872683887099371,0.6157583887197255,0.2654060405153714,0.6266186784117149,0.8181337477348947,0.7657733481080032,0.7465635715247058,0.3824840428687515,0.7476051319642998,0.5378777638749356,0.5506058131371021,0.17344251502780886,0.7668066889076965,0.8507621582780832,0.4662985599701888,0.7265403305953888,0.3638350177143793,0.21239400554405957,0.0888295071145433,0.9652139337227601,0.8794727721790436,0.7542881332449451,0.42401492157691856,0.27614132068020303,0.7070914214696261,0.47473979845670805,0.5112910989689273,0.8462617867218787,0.6523488355024218,0.04582076010980396,0.813605303957541,0.5235467612761742,0.7056978405498374,0.36455528227065004,0.5581170673611087,0.4508231591823093,0.343717847482809
0.5753318179313229,0.5984175364909521,0.3455738494084776,0.3730951785740772,0.6706521304946529,0.6058677042332072,0.20956223199502172,0.4912230164004981,0.34964508186341847,0.4066364673980376,0.5307742967794561,0.8846929442778186,0.1238474955112201,0.4687764862491465,0.49643224876117653,0.6642797701995073,0.8490973486188133,0.21559214535377763,0.16862244538705676,0.35997146457662765,0.43179276480330786,0.1809827995392242,0.5776389968983839,0.840573117882898,0.81066009867548,0.7750585581032836,0.4181599869316901,0.7404074420651445,0.5668180979081969,0.09605106976030109,0.13667872765803327,0.21439141838547474,0.7307144171583054,0.6254784345646982,0.7125395259969253,0.3937607141198871,0.24694870516208653,0.38096551115518407,0.42149599969310575,0.7084025684544077,0.39554691115760954,0.4928458033755357,0.5026845660340693,0.7926683831401933,0.332565681536716,0.38718589089922284,0.17051027117448642,0.4595720523913242,0.5380439574976138
0.4865653427961389,0.20876381561040797,0.8859382894388481,0.4855919108994986,0.17657840747205428,0.6337380410163347,0.43146108757639545,0.4612811110275032,0.298447566426127,0.19924575585203746,0.5558377262565641,0.3380799848117157,0.9493822567382199,0.30873852480042674,0.5508708674905957,0.7036607572929476,0.19373936107760573,0.27424317741833837,0.7136188801371907,0.3923919810063342,0.7109216348685827,0.6700895915931773,0.6124908200914957,0.235320089557215,0.7918702608494181,0.26999674398861506,0.6326027713627026,0.646381900377099,0.318062107338256,0.34224519352700994,0.28012001494004246,0.20337655936542623,0.8233565743163799,0.27118387373996333,0.5992901808560434,0.6196384403283608,0.4964914492542959,0.31594749511783454,0.5647743910237146,0.29681859209836203,0.7269423159144368,0.4011536182887264,0.7181881259592698,0.42109573932190747,0.24171239736502378,0.2599748719406747,0.9513567671487106,0.3381983997554372,0.38784676111335603
0.3526337553144643,0.6381548019557362,0.7169400271869708,0.458574925934916,0.6076606732050139,0.5278589785009051,0.4272550106874574,0.43008109620994234,0.3940145527784965,0.594023372935198,0.5701151055587326,0.7206415362838594,0.7424553656524014,0.5620553736306012,0.599305690110143,0.055290028569323635,0.18316688169654127,0.15285196824354427,0.8124641491843154,0.4335676280226996,0.1829352182882012,0.6173825615492518,0.48198669590744053,0.7932083885736662,0.9315088772487056,0.8369472383081007,0.6118461311264407,0.5078243588209264,0.6053847930723679,0.5025158634029298,0.7582712694629147,0.1334670330556519,0.2437246345126997,0.2841505230574779,0.48520209879113313,0.282690678000028,0.7118753903036844,0.39194553651333164,0.42091181979490655,0.5023019172925364,0.8369047008369878,0.6313105687996168,0.6194681603112475,0.4946095839214682,0.06979458038702857,0.3736693221879874,0.4491669649509302,0.18382946642639975,0.28599125278523707
0.28069762939358645,0.6447448582547646,0.4068145118540409,0.6193460043978802,0.5203857113727672,0.5645617341212975,0.32318431809357073,0.21657418116818494,0.5249150138554953,0.6235961729698161,0.6912233469308614,0.47928025325039847,0.09399570015020342,0.34526518439973425,0.5401238808416747,0.3843161578642518,0.8632835891734028,0.10127554531182285,0.20256303361763173,0.7333714554360566,0.6543479917645179,0.45980438196836815,0.6213276677718692,0.8566393699567098,0.26399018432275334,0.3181718388376604,0.5021575980473169,0.5385790103360004,0.5922357423978927,0.2450105646273465,0.17108195953285066,0.7705390083195456,0.8137448458940961,0.7948429465862986,0.8440240922482403,0.6127433215307887,0.3477571105870042,0.7138270762195952,0.8987570722403954,0.46796375316811734,0.3031452518393042,0.2634315795128202,0.5479017763446615,0.4680244940158304,0.3985325599621258,0.34427086111700855,0.5817918019680666,0.4350349966712205,0.5467234345134517
0.5449329966875638,0.5152569276523452,0.6088576154543326,0.5651359206622011,0.6109911219944195,0.5559714845642167,0.22288414248745742,0.8384851768401584,0.5732773579268575,0.4259404546019575,0.1813549520240481,0.6938407251848833,0.4831378833677604,0.4334428034783996,0.6223871906154003,0.42206570389942205,0.3063284402403628,0.07678250489224477,0.23716029185135354,0.451850255631785,0.7294520558730281,0.43222821776527875,0.16847611008239394,0.1957382164670304,0.7128032429600569,0.33445318870761,0.49017067138671544,0.5680551841179213,0.7284904080541017,0.42005663576757324,0.2608456756139925,0.7834325135842031,0.28268958773694675,0.34125979915474786,0.8827143907048256,0.6111069518512868,0.44066917558493157,0.4903777955168885,0.924289234869877,0.7626401897134426,0.7739969446265662,0.47371136066228736,0.3979955287987049,0.3301022243406573,0.9472828791319743,0.5227697606327022,0.5801909034555557,0.4727926661076051,0.2782604509531864
0.6640108643171889,0.6034222444986287,0.5428303243208654,0.3510600184682711,0.18232568885175926,0.45966375648143115,0.6523445888108862,0.0458931442637604,0.3480465357022862,0.528824703463281,0.526604794732865,0.4581890123966775,0.33853065872322924,0.6073842149066259,0.3649444134889621,0.5664837670750226,0.8995902528958483,0.8426371087464869,0.7824126937156233,0.34913916163714465,0.4674891874680291,0.516086888521669,0.46154839348560117,0.1669384497640543,0.23404675803413197,0.9592703751262299,0.7160637638450122,0.4677418212293012,0.17629041765469206,0.18275342027556785,0.7667243115803858,0.2972698985849875,0.13769917061230644,0.3877690262305785,0.7493764472226518,0.31271762613889525,0.6711583878788161,0.5534830686759079,0.36562016773065376,0.26937446786787034,0.9464753741527143,0.5760345027363039,0.7929510987134897,0.5417471609436452,0.6764294347605554,0.32288528692146057,0.3222410708891057,0.3290449725436637,0.5613028615324916
0.5132716871099868,0.6207975138411813,0.44385637705118824,0.10030445719776504,0.6588336205039137,0.7950747513625609,0.7079257160885657,0.411507611399351,0.3225284831565245,0.3091252628198393,0.20281026909454725,0.5112967571978141,0.33490775599542,0.6169742054330163,0.496014752601422,0.6001890983400062,0.7741037453581247,0.08258805670127405,0.8187006268600581,0.3625441865691128,0.7207238503399962,0.6342114277106821,0.6880495618517093,0.13746431635545658,0.8224866324723076,0.24351341083192776,0.5131235739140824,0.5054045060728234,0.49695188711343086,0.5972009995672347,0.9420186159216215,0.24806907643109138,0.7718265176517396,0.48283665982427043,0.45920310817718935,0.43255373022941723,0.4322994317526329,0.41776934690443385,0.31924611184014284,0.020272393042887304,0.42608822917499356,0.48273815223461364,0.4913883376130205,0.607013156691407,0.27842133568067956,0.45899392249016296,0.2865424408156139,0.2000647964963695,0.6136582918144253
