0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.37579527426328085,0.39727278646115477,0.7047383653689527,0.40993353507016017,0.3914149199735163,0.48998052016870186,0.7668558892577275,0.783126768571256,0.2387194613901702,0.7290707800239309,0.4795687732442185,0.6878057725723659,0.2587797127292268,0.800397216654464,0.6018923933117426,0.3504857150002353,0.12803318813780432,0.9287962462132224,0.7406568615598317,0.3953584415485088,0.2721666547111262,0.5612826897421812,0.4749346237106167,0.5051686940174258,0.2256292713050309
0.7970774301592747,0.4438132127909228,0.4483487819100821,0.5413014312455168,0.5261726975864721,0.8509757836455353,0.798214749298289,0.21360652262279578,0.17437259315053155,0.6075592093548658,0.6322138898800274,0.13358077053414513,0.7325365983663801,0.20351254835842436,0.39334661830523177,0.7388234724077212,0.8015919618049727,0.12311195684231284,0.2505750951037561,0.391393494769374,0.5938153353512303,0.6026681345516306,0.7312688977292158,0.44963642748617655,0.2858348976385136
0.5100406690238716,0.4472026456938117,0.6110335628041501,0.3898816355800615,0.4400072739737156,0.46584144200697525,0.8556358351528812,0.19634661908217527,0.7922845662659059,0.020260853077560037,0.511593850006898,0.16892557823042717,0.23236222002060652,0.23140258526370813,0.5304116712647036,0.605508586362055,0.135466232439168,0.1774060650170045,0.8280319189208312,0.6600819697136739,0.5283181434434019,0.4107930623819048,0.5371378457199754,0.2473080680976702,0.6403806142065195
0.41794382155206355,0.38346674763084193,0.49854033455870383,0.7076701460644159,0.6495886144428116,0.28817199616478073,0.2212584544218762,0.15142764511609916,0.2623674079885991,0.5683619235552362,0.25997089439815124,0.03224622371063937,0.10938044797546403,0.20181983160412165,0.496032629719346,0.4966783419079764,0.20359332017312362,0.1292597294387042,0.19274507741682084,0.40025670006627556,0.4392746939433542,0.6340815693696871,0.2612991463176162,0.09869959835173892,0.22283610594882491
0.36597039547677945,0.7576233114711551,0.5298695890316723,0.30758499040081316,0.4833981228804759,0.49325009529080577,0.8291129468937236,0.22015573607914396,0.1324374156871341,0.049704777766947705,0.43143038706591824,0.6910825013329143,0.1619113004394891,0.09468230506204525,0.3414422540132075,0.38878902190262893,0.08219492778994529,0.866719565713721,0.7905684383821225,0.3118350478543155,0.295976603811238,0.23203522198559862,0.5185390275537128,0.7292523578177943,0.35407834560486384
0.47239471966805685,0.6234054292416642,0.2682501632515841,0.9336543382947512,0.5907541418083517,0.3451234436778691,0.20518348459072788,0.0933186196159775,0.23397608877028017,0.7617808213825132,0.41400248833635483,0.8952599110970261,0.799233538472338,0.14729902566482625,0.6008175521035054,0.10358753040760244,0.867957489649827,0.8528567424835523,0.6635302581226306,0.44498457628287136,0.4942075262717699,0.5905174945268001,0.416256500391093,0.6605482190105466,0.12137345495294105
0.5879395818399211,0.6109470064546912,0.9323682307329323,0.4659792945332324,0.4309344906427369,0.6126903915387716,0.18644922925381963,0.7848098949366069,0.8131395030699676,0.39406819893995676,0.705755077880315,0.15370281737203906,0.7985073669831126,0.10035437370914241,0.48324539015921997,0.601777427519966,0.6729729775214155,0.7695483080979286,0.7838917875911371,0.5912686426318812,0.5517433085137803,0.6550787774614951,0.4096734985700668,0.3766233846479561,0.5493127105123979
0.6283546591813698,0.5704297627098782,0.71353627304318,0.4763435019576314,0.2751491716328951,0.3220373313857206,0.805395477263421,0.18006571294797077,0.7049131990442947,0.7705912965650024,0.48034017520192834,0.1178454649568867,0.24281869553629915,0.16088252852588128,0.6180055377742351,0.46809644205800893,0.2407906152440616,0.0,0.8654368000734003,0.6595231496395535,0.41734834348246114,0.3866631251097552,0.9249674598518726,0.3256314229179909,0.6345575196190365
0.3559336734509869,0.6132122280933436,0.4398863281535186,0.3720962908892926,0.7098709242007033,0.4276958451848018,0.240158746623868,0.8255773137117107,0.7514359961904893,0.46321481824485383,0.522772965004785,0.7562206131439413,0.1576082690310292,0.8399385362470411,0.5737105578486129,0.4051544492368194,0.7530629405100959,0.777839942327456,0.14464434833927953,0.9120636262249009,0.6151434121714539,0.35362834289883294,0.4460656669355441,0.4405731264110574,0.2295291327446325
0.32466471283250564,0.46544983526894057,0.38557800955037236,0.4876689445969387,0.24222753731200103,0.809270008116449,0.1022218690249242,0.7921552955835367,0.8457972682843018,0.43168706046700267,0.8435190983893219,0.7349146492115202,0.28371130180434273,0.9006068814791408,0.7309450275129081,0.19844758091751835,0.9226191619085186,0.7771165461221812,0.23016527671337175,0.4325033979880389,0.37245764367825784,0.4520470625005352,0.44065414863973196,0.33011656950381296,0.39280595921406647
