0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
-0.013065203092992,-0.023723645135760002,-0.022295927628874,0.041159208863973,-0.051264565438032005,0.029184559360146002,-0.010894103907048001,0.042421098798513,-0.145752340555191,-0.150583803653717,0.069878250360488,-0.103222548961639,-0.213117897510528,0.015938853845,0.011292395181953001,-0.033153295516967,0.9584057331085201,0.038048956543207,-0.024188332259655002,0.162310928106307,0.018943881615996,-0.011095910333096001,-0.044238232076168005,0.0015028789639470002,0.9668330550193781,-0.136160999536514,0.11039085686206801,0.014649397693574002,0.028480140492320002,-0.036382883787155006,0.8857013583183281,-0.054966032505035005,0.017957642674446002,-0.11340371519327101,-0.022936776280403002,-0.023776544257998,0.23065076768398202,0.113073110580444,0.16463766992092102,-0.023012308403849,-0.10580340772867201,0.05870177224278401,0.030374098569154004,0.034591246396303,-0.091102592647075,-0.052995659410953,-0.051350589841604004,-0.068949125707149,-0.055857438594102006
-0.08142958581447601,-0.057730305939912005,-0.031111631542444004,0.091081701219081,0.090816386044025,0.037535917013883,-0.047708380967378006,0.049998875707387,-0.31062203645706105,0.028115503489971,0.109475180506706,0.128735989332199,0.046196881681680006,-0.07727096229791601,0.019161127507686,0.00012282282114000001,1.038711190223693,1.139490604400634,0.020461432635784,-0.047073181718587,-0.022469490766525,0.012143196538090002,-0.058972906321287,-0.12819276750087702,1.08871042728424,0.961541593074798,0.042541097849607,-0.041327811777591004,0.061675876379013006,0.004454713314771,0.9116652011871331,0.9732306003570551,-0.130260065197944,-0.187121078372001,0.003345650853589,-0.136036023497581,0.145370244979858,-0.064793929457664,-0.059197582304477005,-0.016265582293272,0.12073792517185201,-0.044746916741132,-0.044979486614465006,-0.104055501520633,0.069322720170021,0.006111588329076,0.054941814392805,-0.038815274834632006,0.007639348506927
-0.062029477208852005,0.011682639829814,-0.043221551924943,0.051071234047412005,0.032750185579061,0.038071908056735,0.014862637035548002,0.029281845316290002,0.018452055752277003,-0.03863937780261,-0.258744597434997,0.033834643661975,-0.047656621783971,0.08609538525342901,0.036300864070653,-0.10584027320146501,-0.006220497190952,1.228975653648376,0.9075565934181211,0.013692386448383002,0.010568252764642001,-0.036891385912895,-0.07981985062360701,0.023742411285638,1.117060780525207,0.223209574818611,-0.007810389623045,0.038261700421571,0.009341670200228,0.114752545952796,1.123129725456237,0.8657014966011041,0.9624366164207451,0.14639201760292,0.05320047214627201,0.041281532496213004,-0.06958888471126501,0.006732612848281001,-0.09277903288602801,-0.28134319186210605,0.16504263877868602,-0.12305255979299501,0.028505012392997003,-0.019829262048006002,-0.0225461255759,-0.034573405981063,-0.019733892753720002,0.001963188173249,0.006893842946738
0.020241755992174003,-0.075518205761909,-0.021046387031674,-0.10162881761789301,-0.06153469160199101,-0.012654301710426,-0.006669040769338001,0.049845747649669,-0.015229485929012002,0.077463567256927,0.19943544268608002,-0.092962034046649,0.032761570066213004,0.040304593741893005,-0.041594680398702004,-0.31874546408653204,0.026585262268781003,0.767042517662048,0.9853736162185661,-0.039386287331581005,-0.122200645506381,0.06331507116556101,0.024113962426781002,0.082045122981071,1.225848913192749,0.8446524143218991,0.10918553173542,0.08102767169475501,-0.034585263580083,-0.11468677222728701,1.166750788688659,1.02529227733612,1.036789774894714,-0.10510963201522801,0.078470066189765,-0.090964488685131,-0.177092552185058,-0.042309489101171,-0.075289852917194,-0.118875235319137,-0.11433169245719901,0.0042321626096960005,0.042923759669065004,0.013001195155084001,-0.046421464532613005,0.050334192812442,0.039204254746437,0.042845021933317004,0.07063965499401001
0.017242157831788,-0.063493944704532,-0.048919659107923,0.042745228856801,-0.063716739416122,0.11578690260648701,0.062559008598327,0.022285772487521,0.089933112263679,0.11771816760301501,-0.054448690265417,-0.014613401144742001,-0.10399591177701902,0.034876499325037,-0.066780976951122,0.079296097159385,1.058879852294921,0.9822452068328851,0.927112460136413,-0.058674469590187,0.071154505014419,0.013816940598189002,0.032043240964412,-0.07416410744190201,0.955559611320495,1.06318712234497,-0.011331559158861,0.068794548511505,-0.039054762572050004,-0.158224329352378,-0.21330547332763602,1.2824467420578,1.089340448379516,0.15235897898674,-0.020864596590399003,-0.055720567703247,0.12025427073240201,-0.011037901043891001,0.013779131695628001,0.19500108063220903,0.08120598644018101,-0.120121598243713,0.08273497223854001,0.006944981403648001,0.066153101623058,-0.037322755903005,0.012851635925471,-0.009704816155135,-0.043668817728757005
0.02354334667325,0.025544930249452,-0.040580008178949,-0.033291611820459005,0.051901895552873,0.023237010464072002,-0.072288431227207,0.001348458463326,-0.08131171762943201,-0.04294605180621101,0.023592714220285003,0.21552896499633703,-0.18936091661453203,-0.0031992923468350002,-0.00043804300366900005,0.10055636614561,1.111530780792236,0.07509380578994701,-0.039102442562580005,-0.07157836854457801,-0.018504586070775,-0.084121577441692,0.047606822103261004,1.085059762001037,1.031147480010986,0.9305698871612541,-0.039931487292051,0.072708837687969,0.017276503145694,-0.22457119822502103,-0.135170608758926,0.050469860434532006,0.8433428406715391,0.08131690323352801,0.056384455412626,-0.023975944146513002,-0.13590186834335302,-0.063638366758823,-0.039726436138153,0.115085214376449,-0.052473574876785,-8.620155858807267e-05,-0.0030482744332400004,0.081841044127941,-0.032762747257947006,-0.030767280608415003,-0.094308532774448,-0.007301315665245001,0.009053396992385
0.0012335088104,-0.082589082419872,0.11101337522268201,-0.0008564980817020001,-0.08190760761499401,0.030706280842423002,-0.012959003448486,-0.00623796833679,-0.109410628676414,-0.15949612855911202,0.037970971316099,-0.088563039898872,0.24186778068542403,-0.0446572676301,0.015194891951978002,0.12278754264116201,-0.002848863601684,0.17179897427558902,0.8720347881317131,-0.052995376288890006,0.06074006482958701,0.050098288804292006,0.06767176091670901,0.033356010913848,0.9987604022026061,0.04580481350421901,0.08747254312038401,0.046168114989995006,-0.051757525652647005,-0.08417411148548101,0.099060282111167,0.032396279275417,0.996542632579803,-0.11408624798059401,0.026063282042741002,0.036986820399761006,0.00301569700241,-0.100108683109283,0.045647840946912,-0.12350666522979702,0.12003600597381502,-0.024707434698939,0.05640930682420701,-0.021566953510046002,-0.056847590953111,-0.067616872489452,0.121569111943244,-0.040645148605108004,-0.031696293503046
-0.032427757978439005,0.03657254204154,0.063602745532989,-0.008646048605442,0.034841980785131,0.002330615650862,-0.014083588495850001,-0.014143164269626002,-0.056960266083478005,0.062362223863601005,0.046161543577909005,0.12426380068063701,0.13377685844898202,0.020964685827493,0.029103739187121003,-0.24322776496410303,-0.020826451480388003,-0.028353638947010002,1.037286520004272,-0.029394064098596004,-0.08915521204471501,0.035634513944387006,-0.007462250068783,1.002757549285888,1.239448308944702,1.038986206054687,0.07514067739248201,0.0070572816766790005,0.027979418635368004,0.007223419845104001,0.8798521757125851,-0.082313813269138,0.038021206855773,-0.10693478584289501,-0.004482453223317,-0.053952943533658,0.12291745096445,-0.057479381561279005,-0.040074527263641004,-0.004389654844999,0.17727749049663502,0.037094429135322,0.029172400012612003,-0.0011081829434260002,-0.10242231935262601,-0.034682665020227,-0.017269382253289,-0.083053462207317,-0.05933050066232601
-0.050507593899965,0.038401369005441,-0.023399604484438,0.037707548588514,0.011205388233065001,0.012166980654001002,-0.041909124702215,-0.068239741027355,0.014882290735840001,0.07898163795471101,0.11563828587532,-0.010010433383286001,-0.204954385757446,-0.035195004194974004,0.012108719907701002,-0.057487424463033,1.1356532573699951,-0.11339402943849501,0.017640192061662,0.14244934916496202,0.044678814709186006,-0.0076078260317440005,0.072759322822093,1.112976908683776,0.088880643248558,0.13019773364067,0.009972892701625,0.015738440677523002,0.024330332875251003,-0.139624089002609,-0.07899222522974,0.963017046451568,0.980647981166839,0.174726068973541,0.09158789366483601,0.035125877708196,-0.079782992601394,0.123072445392608,0.244655728340148,-0.024295208975672,-0.100573733448982,-0.061688628047704,0.009427185170352001,-0.008506765589118,-0.015275190584361002,-0.043198604136705,0.019396899268031002,-0.014042148366570001,0.011408207938075001
0.035078208893537,0.042456716299057,0.06458573043346401,0.05892891809344201,0.0047344230115410006,-0.026018798351287002,-0.023442793637514003,0.053568840026855004,-0.011631300672888001,0.028157377615571,0.10232553631067201,0.024703178554773,-0.014546001330018002,-0.058805722743272004,-0.08018788695335301,0.004274847451597,0.08831200003623901,0.039336904883384004,-0.12025634199380801,-0.16554966568946802,0.129570379853248,0.023026041686534,0.028720555827021002,0.059751983731985,0.947414398193359,0.7859954833984371,0.9518445730209351,0.048272557556629,-0.006885574199259,0.035396113991737005,-0.10860718786716402,-0.216482520103454,0.09368076920509301,-0.05148107185959801,0.163422003388404,-0.018462242558598,0.01659164391458,-0.006961591541767001,-0.008892868645489,0.9746600985527031,0.9502566456794731,0.053113784641027006,0.028788084164261003,0.016973396763205,0.11719170212745601,-0.10213080048561,-0.11346237361431101,0.17469376325607303,0.05846163257956501
